x	y	z	rad	rnd	nam
109590	960	7070	100	90	plant_bigtree_01.ldr
133730	1208	71870	100	-90	plant_bigtree_01.ldr
1410	4336	121970	100	-90	plant_bigtree_01.ldr
86190	960	88490	100	0	plant_bigtree_01.ldr
137730	1424	104790	100	90	plant_bigtree_01.ldr
25890	7440	135950	100	0	plant_bigtree_01.ldr
92410	0	126590	100	-180	plant_bigtree_01.ldr
32510	3864	44650	100	0	plant_bigtree_01.ldr
76330	1400	54850	100	90	plant_bigtree_01.ldr
143810	960	11170	100	90	plant_bigtree_01.ldr
43430	5344	41330	100	0	plant_bigtree_01.ldr
84130	1240	52570	100	90	plant_bigtree_01.ldr
107490	0	123110	100	-90	plant_bigtree_01.ldr
75470	960	2010	100	360	plant_bigtree_01.ldr
107250	9672	116970	100	0	plant_bigtree_01.ldr
153990	960	61470	100	-180	plant_bigtree_01.ldr
118610	3280	156890	100	0	plant_bigtree_01.ldr
37510	5208	157010	100	0	plant_bigtree_01.ldr
108890	960	74250	100	180	plant_bigtree_01.ldr
47090	5200	38810	100	0	plant_bigtree_01.ldr
120050	960	73350	100	90	plant_bigtree_01.ldr
106870	2312	98530	100	-180	plant_bigtree_01.ldr
138990	1440	154490	100	90	plant_bigtree_01.ldr
103570	960	84230	100	-180	plant_bigtree_01.ldr
82130	8920	115710	100	-270	plant_bigtree_01.ldr
118030	0	124690	100	90	plant_bigtree_01.ldr
103550	7336	109870	100	90	plant_bigtree_01.ldr
101690	0	128230	100	-180	plant_bigtree_01.ldr
126570	960	69490	100	0	plant_bigtree_01.ldr
96850	0	120250	100	180	plant_bigtree_01.ldr
163570	904	42190	100	90	plant_bigtree_01.ldr
127550	7328	134990	100	0	plant_bigtree_01.ldr
30550	6872	148010	100	-180	plant_bigtree_01.ldr
115910	0	121670	100	-270	plant_bigtree_01.ldr
84170	7048	111050	100	90	plant_bigtree_01.ldr
149570	960	86950	100	0	plant_bigtree_01.ldr
96730	0	126130	100	90	plant_bigtree_01.ldr
44630	3720	157470	100	0	plant_bigtree_01.ldr
74610	8264	118810	100	-180	plant_bigtree_01.ldr
103510	0	127190	100	-90	plant_bigtree_01.ldr
42930	960	81610	100	0	plant_bigtree_01.ldr
66930	960	83490	100	0	plant_bigtree_01.ldr
91830	0	119990	100	0	plant_bigtree_01.ldr
2810	3032	139030	100	-90	plant_bigtree_01.ldr
21650	6648	127810	100	-180	plant_bigtree_01.ldr
158290	960	7870	100	180	plant_bigtree_01.ldr
37750	5344	41830	100	90	plant_bigtree_01.ldr
33410	960	88190	100	0	plant_bigtree_01.ldr
89170	0	125450	100	0	plant_bigtree_01.ldr
16910	5864	145590	100	0	plant_bigtree_01.ldr
123850	5856	143850	100	180	plant_bigtree_01.ldr
12210	1080	44290	100	90	plant_bigtree_01.ldr
47910	1032	118750	100	90	plant_bigtree_01.ldr
15990	960	57410	100	-180	plant_bigtree_01.ldr
46130	2856	11170	100	90	plant_bigtree_01.ldr
53370	2328	10670	100	0	plant_bigtree_01.ldr
155010	4560	104390	100	0	plant_bigtree_01.ldr
146710	960	57750	100	-90	plant_bigtree_01.ldr
116730	6728	111870	100	270	plant_bigtree_01.ldr
53210	2960	14150	100	0	plant_bigtree_01.ldr
57090	2984	53430	100	180	plant_bigtree_01.ldr
102630	9304	114930	100	180	plant_bigtree_01.ldr
88150	0	127110	100	-270	plant_bigtree_01.ldr
116530	9392	137230	100	180	plant_bigtree_01.ldr
74590	960	67670	100	0	plant_bigtree_01.ldr
119970	9872	134270	100	180	plant_bigtree_01.ldr
27150	7016	135150	100	180	plant_bigtree_01.ldr
12670	3216	118030	100	0	plant_bigtree_01.ldr
80690	9168	116970	100	90	plant_bigtree_01.ldr
12850	1648	24150	100	180	plant_bigtree_01.ldr
48950	4616	40390	100	180	plant_bigtree_01.ldr
19330	7560	142070	100	90	plant_bigtree_01.ldr
35070	6168	31330	100	90	plant_bigtree_01.ldr
159490	5952	109810	100	0	plant_bigtree_01.ldr
45930	4784	19210	100	90	plant_bigtree_01.ldr
94370	960	2110	100	0	plant_bigtree_01.ldr
65890	960	159750	100	90	plant_bigtree_01.ldr
57630	3456	45750	100	-90	plant_bigtree_01.ldr
40650	5672	39130	100	0	plant_bigtree_01.ldr
60950	2016	110250	100	90	plant_bigtree_01.ldr
156270	5160	104930	100	90	plant_bigtree_01.ldr
89130	960	73910	100	0	plant_bigtree_01.ldr
109470	8056	140270	100	180	plant_bigtree_01.ldr
42530	6112	25930	100	-180	plant_bigtree_01.ldr
108710	960	75710	100	0	plant_bigtree_01.ldr
121630	960	6210	100	0	plant_bigtree_01.ldr
112490	7984	113410	100	270	plant_bigtree_01.ldr
99290	0	127130	100	0	plant_bigtree_01.ldr
29870	1416	52890	100	0	plant_bigtree_01.ldr
20630	7528	143810	100	0	plant_bigtree_01.ldr
63010	2264	18850	100	90	plant_bigtree_01.ldr
15850	2072	33390	100	0	plant_bigtree_01.ldr
113850	5264	107850	100	90	plant_bigtree_01.ldr
140730	3232	115710	100	-90	plant_bigtree_01.ldr
151450	960	51970	100	0	plant_bigtree_01.ldr
116450	0	119770	100	180	plant_bigtree_01.ldr
19210	2648	23770	100	0	plant_bigtree_01.ldr
44570	3840	158410	100	-90	plant_bigtree_01.ldr
161190	960	53790	100	-90	plant_bigtree_01.ldr
46890	2024	149470	100	90	plant_bigtree_01.ldr
62830	3088	47050	100	0	plant_bigtree_01.ldr
39110	4296	148290	100	0	plant_bigtree_01.ldr
91310	0	119830	100	-270	plant_bigtree_01.ldr
110530	6312	144570	100	90	plant_bigtree_01.ldr
43690	3088	53450	100	-90	plant_bigtree_01.ldr
152070	960	25450	100	90	plant_bigtree_01.ldr
28590	5120	128190	100	-180	plant_bigtree_01.ldr
70950	1736	105490	100	-90	plant_bigtree_01.ldr
72190	960	158230	100	0	plant_bigtree_01.ldr
113730	7632	112850	100	90	plant_bigtree_01.ldr
37650	3576	137590	100	180	plant_bigtree_01.ldr
78890	1360	37350	100	-180	plant_bigtree_01.ldr
99350	960	41630	100	270	plant_bigtree_01.ldr
85950	0	123230	100	-90	plant_bigtree_01.ldr
159150	5376	101210	100	-180	plant_bigtree_01.ldr
40950	1336	60290	100	0	plant_bigtree_01.ldr
81890	960	15410	100	-360	plant_bigtree_01.ldr
121250	960	69070	100	-180	plant_bigtree_01.ldr
56410	1688	133570	100	180	plant_bigtree_01.ldr
124890	6208	142050	100	180	plant_bigtree_01.ldr
49450	4488	19790	100	-90	plant_bigtree_01.ldr
111970	9080	138270	100	-270	plant_bigtree_01.ldr
110030	2976	155730	100	90	plant_bigtree_01.ldr
157990	5528	110290	100	-90	plant_bigtree_01.ldr
79150	1272	101230	100	-90	plant_bigtree_01.ldr
125250	5152	145990	100	-90	plant_bigtree_01.ldr
125090	6264	141750	100	-90	plant_bigtree_01.ldr
77510	9888	127430	100	360	plant_bigtree_01.ldr
67770	2584	109110	100	0	plant_bigtree_01.ldr
108230	5880	144770	100	-90	plant_bigtree_01.ldr
73150	9424	126850	100	-180	plant_bigtree_01.ldr
13470	2352	115850	100	-90	plant_bigtree_01.ldr
108990	528	69330	100	-90	plant_bigtree_01.ldr
132870	4424	118350	100	-90	plant_bigtree_01.ldr
86630	0	124710	100	180	plant_bigtree_01.ldr
28890	960	74650	100	-90	plant_bigtree_01.ldr
118950	9456	136330	100	270	plant_bigtree_01.ldr
129290	960	74270	100	0	plant_bigtree_01.ldr
123310	960	76470	100	-90	plant_bigtree_01.ldr
73530	960	12850	100	-90	plant_bigtree_01.ldr
22650	3560	31750	100	-90	plant_bigtree_01.ldr
8250	3080	143790	100	0	plant_bigtree_01.ldr
125250	6328	141410	100	-90	plant_bigtree_01.ldr
13050	7264	134890	100	-90	plant_bigtree_01.ldr
20910	960	88370	100	-270	plant_bigtree_01.ldr
141370	960	38630	100	-180	plant_bigtree_01.ldr
33150	960	58930	100	-90	plant_bigtree_01.ldr
52390	3944	42910	100	180	plant_bigtree_01.ldr
42370	4184	16330	100	-90	plant_bigtree_01.ldr
34430	960	73690	100	90	plant_bigtree_01.ldr
71390	5576	135110	100	90	plant_bigtree_01.ldr
50210	1384	118050	100	0	plant_bigtree_01.ldr
22090	6248	150970	100	90	plant_bigtree_01.ldr
99070	0	128910	100	-90	plant_bigtree_01.ldr
115890	960	52330	100	-90	plant_bigtree_01.ldr
36730	4176	144130	100	270	plant_bigtree_01.ldr
10330	1704	113030	100	180	plant_bigtree_01.ldr
121170	6864	142530	100	90	plant_bigtree_01.ldr
37330	6208	32390	100	180	plant_bigtree_01.ldr
147950	960	26370	100	0	plant_bigtree_01.ldr
64590	960	76690	100	0	plant_bigtree_01.ldr
80270	0	120530	100	90	plant_bigtree_01.ldr
144850	960	50590	100	0	plant_bigtree_01.ldr
100690	2112	97950	100	-180	plant_bigtree_01.ldr
84750	0	119050	100	-90	plant_bigtree_01.ldr
132610	960	48270	100	0	plant_bigtree_01.ldr
128170	6144	139250	100	-90	plant_bigtree_01.ldr
41010	6168	31850	100	0	plant_bigtree_01.ldr
117970	0	129090	100	180	plant_bigtree_01.ldr
33250	960	110890	100	90	plant_bigtree_01.ldr
47770	5960	29010	100	90	plant_bigtree_01.ldr
76110	9840	127030	100	-90	plant_bigtree_01.ldr
54410	2240	60870	100	180	plant_bigtree_01.ldr
67810	6752	130930	100	-180	plant_bigtree_01.ldr
45490	3640	50830	100	0	plant_bigtree_01.ldr
80730	960	95390	100	-180	plant_bigtree_01.ldr
96210	7544	136850	100	0	plant_bigtree_01.ldr
36650	3856	135530	100	0	plant_bigtree_01.ldr
148330	2760	105030	100	-90	plant_bigtree_01.ldr
18110	960	83250	100	0	plant_bigtree_01.ldr
87130	1792	99870	100	180	plant_bigtree_01.ldr
42330	960	96230	100	90	plant_bigtree_01.ldr
22490	8144	140510	100	-360	plant_bigtree_01.ldr
163630	960	44170	100	-90	plant_bigtree_01.ldr
61450	3136	133810	100	180	plant_bigtree_01.ldr
92970	0	126550	100	180	plant_bigtree_01.ldr
99250	2960	146630	100	180	plant_bigtree_01.ldr
109090	8144	139990	100	-90	plant_bigtree_01.ldr
161090	5896	101170	100	0	plant_bigtree_01.ldr
20250	8280	133910	100	-360	plant_bigtree_01.ldr
85890	0	121690	100	-180	plant_bigtree_01.ldr
30870	5624	134270	100	270	plant_bigtree_01.ldr
60930	5152	122930	100	180	plant_bigtree_01.ldr
142310	4368	122790	100	90	plant_bigtree_01.ldr
86010	5872	136510	100	90	plant_bigtree_01.ldr
121970	4072	109930	100	-90	plant_bigtree_01.ldr
92410	0	125590	100	-180	plant_bigtree_01.ldr
131510	6760	129710	100	180	plant_bigtree_01.ldr
100230	672	78790	100	90	plant_bigtree_01.ldr
55490	3248	50670	100	90	plant_bigtree_01.ldr
41990	5904	23610	100	270	plant_bigtree_01.ldr
137810	4664	122630	100	-90	plant_bigtree_01.ldr
52990	5024	32590	100	90	plant_bigtree_01.ldr
116050	8752	138970	100	-90	plant_bigtree_01.ldr
43330	5904	34790	100	90	plant_bigtree_01.ldr
92610	4744	139710	100	0	plant_bigtree_01.ldr
6770	960	12010	100	-270	plant_bigtree_01.ldr
24250	6344	151890	100	-90	plant_bigtree_01.ldr
4310	4568	135750	100	-180	plant_bigtree_01.ldr
46550	960	118450	100	0	plant_bigtree_01.ldr
151590	2768	127430	100	360	plant_bigtree_01.ldr
151730	4160	118570	100	-180	plant_bigtree_01.ldr
131930	1224	67250	100	0	plant_bigtree_01.ldr
90750	992	45990	100	-90	plant_bigtree_01.ldr
40210	6104	34230	100	-90	plant_bigtree_01.ldr
79170	960	14670	100	270	plant_bigtree_01.ldr
21650	3064	23790	100	-180	plant_bigtree_01.ldr
104390	3400	149410	100	-90	plant_bigtree_01.ldr
99870	2520	148530	100	-360	plant_bigtree_01.ldr
67270	7552	127990	100	180	plant_bigtree_01.ldr
154410	1592	91590	100	-90	plant_bigtree_01.ldr
39330	4816	153010	100	0	plant_bigtree_01.ldr
68350	960	96050	100	90	plant_bigtree_01.ldr
131130	1768	163010	100	0	plant_bigtree_01.ldr
57090	4696	27430	100	0	plant_bigtree_01.ldr
18370	2544	33850	100	-180	plant_bigtree_01.ldr
87630	960	79850	100	180	plant_bigtree_01.ldr
59590	2920	54150	100	-90	plant_bigtree_01.ldr
10570	960	10290	100	-270	plant_bigtree_01.ldr
46090	3448	13910	100	0	plant_bigtree_01.ldr
93950	0	127730	100	180	plant_bigtree_01.ldr
149430	960	147910	100	90	plant_bigtree_01.ldr
133830	1912	157470	100	90	plant_bigtree_01.ldr
155130	3240	119750	100	0	plant_bigtree_01.ldr
35450	5888	36330	100	90	plant_bigtree_01.ldr
57890	1192	152830	100	90	plant_bigtree_01.ldr
78230	9960	127370	100	360	plant_bigtree_01.ldr
132730	5992	124850	100	270	plant_bigtree_01.ldr
86870	0	128870	100	90	plant_bigtree_01.ldr
113650	960	10250	100	90	plant_bigtree_01.ldr
17450	8056	132630	100	0	plant_bigtree_01.ldr
82690	960	62230	100	90	plant_bigtree_01.ldr
76390	9424	128610	100	-180	plant_bigtree_01.ldr
114570	0	118890	100	90	plant_bigtree_01.ldr
7410	2976	116370	100	180	plant_bigtree_01.ldr
15730	960	9230	100	-90	plant_bigtree_01.ldr
146310	960	19870	100	0	plant_bigtree_01.ldr
40050	960	87750	100	-180	plant_bigtree_01.ldr
40930	960	71970	100	-180	plant_bigtree_01.ldr
78830	9632	119190	100	0	plant_bigtree_01.ldr
64270	2624	22310	100	0	plant_bigtree_01.ldr
103050	960	29610	100	0	plant_bigtree_01.ldr
111410	0	120930	100	-90	plant_bigtree_01.ldr
120210	6232	144990	100	90	plant_bigtree_01.ldr
132170	2944	152910	100	0	plant_bigtree_01.ldr
27270	7680	140210	100	-90	plant_bigtree_01.ldr
98190	960	26630	100	-270	plant_bigtree_01.ldr
27350	1216	8330	100	0	plant_bigtree_01.ldr
126150	7128	119750	100	90	plant_bigtree_01.ldr
62290	5576	127870	100	90	plant_bigtree_01.ldr
95750	960	156230	100	-180	plant_bigtree_01.ldr
16610	960	62950	100	180	plant_bigtree_01.ldr
26930	6144	154050	100	-180	plant_bigtree_01.ldr
23150	2056	118050	100	-90	plant_bigtree_01.ldr
3610	5200	131310	100	270	plant_bigtree_01.ldr
72890	2176	106090	100	90	plant_bigtree_01.ldr
19790	6168	149130	100	0	plant_bigtree_01.ldr
112590	0	132850	100	-180	plant_bigtree_01.ldr
30390	5328	159370	100	0	plant_bigtree_01.ldr
33710	6056	148530	100	0	plant_bigtree_01.ldr
149350	960	86590	100	180	plant_bigtree_01.ldr
161570	960	29310	100	-90	plant_bigtree_01.ldr
90190	0	119470	100	-180	plant_bigtree_01.ldr
12910	1736	25750	100	0	plant_bigtree_01.ldr
84130	5552	108350	100	270	plant_bigtree_01.ldr
82830	0	121650	100	-90	plant_bigtree_01.ldr
52450	2816	12990	100	180	plant_bigtree_01.ldr
93130	4208	140950	100	270	plant_bigtree_01.ldr
106950	960	82150	100	90	plant_bigtree_01.ldr
143790	1248	99810	100	-90	plant_bigtree_01.ldr
88250	6792	108850	100	-180	plant_bigtree_01.ldr
2410	2984	138810	100	90	plant_bigtree_01.ldr
86990	3480	103430	100	-270	plant_bigtree_01.ldr
7110	3416	117790	100	90	plant_bigtree_01.ldr
115130	0	133750	100	180	plant_bigtree_01.ldr
29690	5080	27810	100	90	plant_bigtree_01.ldr
130110	5864	138130	100	180	plant_bigtree_01.ldr
124010	960	40010	100	0	plant_bigtree_01.ldr
42590	5672	21970	100	0	plant_bigtree_01.ldr
24210	3184	121130	100	180	plant_bigtree_01.ldr
64950	368	90330	100	0	plant_bigtree_01.ldr
79930	4088	107510	100	90	plant_bigtree_01.ldr
162370	6632	109230	100	0	plant_bigtree_01.ldr
78530	960	72530	100	-180	plant_bigtree_01.ldr
144590	960	49450	100	90	plant_bigtree_01.ldr
80350	6944	113050	100	-180	plant_bigtree_01.ldr
48150	5840	30810	100	-270	plant_bigtree_01.ldr
121730	0	124730	100	-90	plant_bigtree_01.ldr
31670	6096	154450	100	-270	plant_bigtree_01.ldr
89890	960	28970	100	-90	plant_bigtree_01.ldr
122890	3336	155750	100	-270	plant_bigtree_01.ldr
28830	1488	119670	100	90	plant_bigtree_01.ldr
3470	5080	131870	100	0	plant_bigtree_01.ldr
77930	960	65830	100	90	plant_bigtree_01.ldr
117990	960	30870	100	-270	plant_bigtree_01.ldr
122230	7416	116790	100	-90	plant_bigtree_01.ldr
125270	5576	144310	100	-270	plant_bigtree_01.ldr
63390	3056	136250	100	-90	plant_bigtree_01.ldr
80670	5360	109690	100	-270	plant_bigtree_01.ldr
62250	960	69330	100	-90	plant_bigtree_01.ldr
68290	2704	42830	100	-90	plant_bigtree_01.ldr
119110	960	4270	100	90	plant_bigtree_01.ldr
99590	960	10410	100	0	plant_bigtree_01.ldr
6870	4664	121870	100	-270	plant_bigtree_01.ldr
123710	8048	119790	100	180	plant_bigtree_01.ldr
50230	5008	36050	100	-180	plant_bigtree_01.ldr
91830	7920	110910	100	180	plant_bigtree_01.ldr
49650	5400	24630	100	180	plant_bigtree_01.ldr
153650	3208	99130	100	0	plant_bigtree_01.ldr
10310	960	56990	100	0	plant_bigtree_01.ldr
133110	2920	110970	100	0	plant_bigtree_01.ldr
85750	0	126570	100	90	plant_bigtree_01.ldr
26310	4376	33110	100	0	plant_bigtree_01.ldr
160490	5312	115210	100	90	plant_bigtree_01.ldr
102790	3288	148330	100	180	plant_bigtree_01.ldr
9490	960	10970	100	-270	plant_bigtree_01.ldr
58030	3120	52430	100	-90	plant_bigtree_01.ldr
49330	960	72230	100	-90	plant_bigtree_01.ldr
96670	2256	98770	100	-180	plant_bigtree_01.ldr
126470	4256	112790	100	-180	plant_bigtree_01.ldr
20490	7136	145810	100	180	plant_bigtree_01.ldr
19030	2528	162690	100	-180	plant_bigtree_01.ldr
83890	960	73630	100	-180	plant_bigtree_01.ldr
60290	2952	133090	100	-270	plant_bigtree_01.ldr
40710	960	109790	100	0	plant_bigtree_01.ldr
25230	7512	133750	100	-180	plant_bigtree_01.ldr
31750	960	104490	100	90	plant_bigtree_01.ldr
91230	0	120750	100	-90	plant_bigtree_01.ldr
138950	1368	104330	100	90	plant_bigtree_01.ldr
40170	3392	50750	100	90	plant_bigtree_01.ldr
3910	5240	125490	100	180	plant_bigtree_01.ldr
40650	2504	10270	100	180	plant_bigtree_01.ldr
110450	0	131110	100	90	plant_bigtree_01.ldr
146190	3856	125010	100	-270	plant_bigtree_01.ldr
16750	2864	117830	100	-90	plant_bigtree_01.ldr
157050	5224	104090	100	-90	plant_bigtree_01.ldr
87930	0	118610	100	-90	plant_bigtree_01.ldr
42630	3144	149690	100	-180	plant_bigtree_01.ldr
91410	960	77290	100	-180	plant_bigtree_01.ldr
11890	1528	24130	100	90	plant_bigtree_01.ldr
48390	3040	161850	100	-270	plant_bigtree_01.ldr
125890	960	72850	100	0	plant_bigtree_01.ldr
65270	7136	124830	100	-90	plant_bigtree_01.ldr
37410	5136	42970	100	-90	plant_bigtree_01.ldr
44430	5384	39710	100	270	plant_bigtree_01.ldr
64150	6432	122270	100	-90	plant_bigtree_01.ldr
139170	960	160910	100	-90	plant_bigtree_01.ldr
39590	960	72490	100	-90	plant_bigtree_01.ldr
109250	960	36150	100	-180	plant_bigtree_01.ldr
19570	3080	160450	100	0	plant_bigtree_01.ldr
163330	6568	101730	100	0	plant_bigtree_01.ldr
129410	5008	143230	100	90	plant_bigtree_01.ldr
163270	3056	156770	100	-90	plant_bigtree_01.ldr
19910	6680	127250	100	270	plant_bigtree_01.ldr
14210	2016	29150	100	0	plant_bigtree_01.ldr
29190	960	96930	100	-90	plant_bigtree_01.ldr
142090	960	162510	100	-180	plant_bigtree_01.ldr
50990	3688	46050	100	90	plant_bigtree_01.ldr
152490	960	70290	100	90	plant_bigtree_01.ldr
125870	6912	138870	100	-180	plant_bigtree_01.ldr
34670	4928	142830	100	-180	plant_bigtree_01.ldr
33690	6104	151870	100	0	plant_bigtree_01.ldr
82470	2664	140810	100	180	plant_bigtree_01.ldr
96030	0	124390	100	90	plant_bigtree_01.ldr
92650	960	61650	100	90	plant_bigtree_01.ldr
57910	4520	31690	100	90	plant_bigtree_01.ldr
59550	3752	23050	100	-90	plant_bigtree_01.ldr
116750	960	56530	100	-90	plant_bigtree_01.ldr
22910	7536	145830	100	90	plant_bigtree_01.ldr
13230	960	69050	100	-90	plant_bigtree_01.ldr
97670	960	5150	100	-180	plant_bigtree_01.ldr
39010	4936	161770	100	-180	plant_bigtree_01.ldr
59830	2032	14250	100	0	plant_bigtree_01.ldr
113570	0	125950	100	0	plant_bigtree_01.ldr
149010	960	19430	100	0	plant_bigtree_01.ldr
139610	1512	65990	100	-90	plant_bigtree_01.ldr
12650	960	57850	100	-270	plant_bigtree_01.ldr
121850	960	8790	100	-180	plant_bigtree_01.ldr
26850	7544	146210	100	-270	plant_bigtree_01.ldr
39070	6096	34730	100	-180	plant_bigtree_01.ldr
105130	8768	137810	100	90	plant_bigtree_01.ldr
2350	1128	24830	100	90	plant_bigtree_01.ldr
108290	960	60670	100	-90	plant_bigtree_01.ldr
32170	5280	159710	100	0	plant_bigtree_01.ldr
74270	960	154650	100	180	plant_bigtree_01.ldr
52570	2224	60550	100	0	plant_bigtree_01.ldr
162450	6272	111770	100	90	plant_bigtree_01.ldr
143130	4176	126910	100	180	plant_bigtree_01.ldr
131730	960	19730	100	-90	plant_bigtree_01.ldr
11690	7192	129830	100	180	plant_bigtree_01.ldr
148230	960	59410	100	-270	plant_bigtree_01.ldr
148110	960	83290	100	-90	plant_bigtree_01.ldr
121130	0	125670	100	-180	plant_bigtree_01.ldr
87210	9064	114370	100	90	plant_bigtree_01.ldr
156250	2496	123650	100	-90	plant_bigtree_01.ldr
60490	3664	23630	100	180	plant_bigtree_01.ldr
32590	1400	55290	100	-90	plant_bigtree_01.ldr
6550	6200	130950	100	0	plant_bigtree_01.ldr
112230	0	122330	100	0	plant_bigtree_01.ldr
150490	4016	112730	100	90	plant_bigtree_01.ldr
86970	0	121670	100	-180	plant_bigtree_01.ldr
80370	960	157450	100	-90	plant_bigtree_01.ldr
128450	960	12650	100	90	plant_bigtree_01.ldr
22550	8104	133390	100	-180	plant_bigtree_01.ldr
147150	1416	142130	100	-90	plant_bigtree_01.ldr
115810	7304	143030	100	0	plant_bigtree_01.ldr
125350	7696	136410	100	-90	plant_bigtree_01.ldr
139250	2360	109810	100	-180	plant_bigtree_01.ldr
8770	1712	156650	100	180	plant_bigtree_01.ldr
9470	960	64170	100	-180	plant_bigtree_01.ldr
109470	960	85410	100	-180	plant_bigtree_01.ldr
58510	3272	48730	100	360	plant_bigtree_01.ldr
37130	3752	137350	100	180	plant_bigtree_01.ldr
120870	960	38290	100	-90	plant_bigtree_01.ldr
82630	0	125790	100	-90	plant_bigtree_01.ldr
140170	2384	145290	100	90	plant_bigtree_01.ldr
70430	6104	133750	100	90	plant_bigtree_01.ldr
35610	6192	30410	100	0	plant_bigtree_01.ldr
78830	9984	120210	100	90	plant_bigtree_01.ldr
128010	960	59450	100	-90	plant_bigtree_01.ldr
38370	2960	133290	100	0	plant_bigtree_01.ldr
12230	4168	120390	100	-180	plant_bigtree_01.ldr
55050	1824	159310	100	270	plant_bigtree_01.ldr
140410	1416	71450	100	0	plant_bigtree_01.ldr
66450	2320	108970	100	-90	plant_bigtree_01.ldr
107750	0	131510	100	-90	plant_bigtree_01.ldr
91230	960	14870	100	0	plant_bigtree_01.ldr
78510	960	16830	100	-270	plant_bigtree_01.ldr
147810	1728	138330	100	270	plant_bigtree_01.ldr
109710	960	86630	100	-90	plant_bigtree_01.ldr
4830	5616	131450	100	90	plant_bigtree_01.ldr
108910	9160	137770	100	-180	plant_bigtree_01.ldr
49230	5736	29750	100	0	plant_bigtree_01.ldr
1670	1056	153810	100	0	plant_bigtree_01.ldr
136050	5112	124070	100	180	plant_bigtree_01.ldr
47250	5536	23130	100	-180	plant_bigtree_01.ldr
93390	960	45550	100	-180	plant_bigtree_01.ldr
55370	1160	150290	100	-90	plant_bigtree_01.ldr
132650	960	30970	100	0	plant_bigtree_01.ldr
125570	8208	134070	100	-90	plant_bigtree_01.ldr
77570	0	123570	100	0	plant_bigtree_01.ldr
92570	960	80690	100	90	plant_bigtree_01.ldr
99550	960	88930	100	-90	plant_bigtree_01.ldr
130210	4096	113650	100	-180	plant_bigtree_01.ldr
92730	960	37850	100	-90	plant_bigtree_01.ldr
89050	960	76710	100	-180	plant_bigtree_01.ldr
96990	0	119130	100	-270	plant_bigtree_01.ldr
17430	5784	146950	100	90	plant_bigtree_01.ldr
103310	6824	140810	100	0	plant_bigtree_01.ldr
105110	0	122850	100	0	plant_bigtree_01.ldr
121650	7656	116870	100	90	plant_bigtree_01.ldr
65730	2304	51390	100	-90	plant_bigtree_01.ldr
18370	6328	126190	100	0	plant_bigtree_01.ldr
72190	5696	114550	100	0	plant_bigtree_01.ldr
